0,02152    2,009e-7
0,02311    1,890e-7
0,02549    1,810e-7
0,02708    1,763e-7
0,02919    1,763e-7
0,03210    1,874e-7
0,03677    2,062e-7
0,04056    2,231e-7
0,04356    2,434e-7
0,04638    2,750e-7
0,04990    3,391e-7
0,05501    5,109e-7
0,05835    7,369e-7
0,06292    0,000001369
