0,04736    1,954e-7
0,04957    2,878e-7
0,05210    4,514e-7
0,05558    7,779e-7
0,05927    0,000001473
0,06232    0,000002565
0,06559    0,000004195
0,06896    0,000007460
0,07223    0,00001299
0,07571    0,00002310
0,07898    0,00004023
0,08225    0,00006933
0,08414    0,0001000
