0,03673    1,759e-7
0,03975    1,782e-7
0,04650    1,648e-7
0,05859    1,544e-7
0,06302    1,627e-7
0,06947    1,878e-7
0,07935    2,704e-7
0,08720    3,795e-7
0,1000    8,083e-7
