0,02020    3,371e-9
0,02504    4,371e-9
0,02978    5,479e-9
0,03876    8,510e-9
0,04924    1,415e-8
0,05650    2,030e-8
0,06255    2,754e-8
0,07042    4,043e-8
0,07909    6,209e-8
0,09038    1,092e-7
0,09956    1,696e-7
0,1009    1,815e-7
