0,02148    2,655e-8
0,02316    2,438e-8
0,02551    2,221e-8
0,02711    2,075e-8
0,02921    2,040e-8
0,03215    1,988e-8
0,03686    2,057e-8
0,04056    2,128e-8
0,04367    2,202e-8
0,04636    2,202e-8
0,04997    2,183e-8
0,05510    2,165e-8
0,05846    2,221e-8
0,06300    2,183e-8
0,06930    2,317e-8
0,07930    2,610e-8
